site_id,bs_id,scenario,sector_az_deg,lat,lon,total_MHz,used_MHz,util_pct,attached_users,demand_Mbps,served_Mbps
500,1502,UMI,270.0,43.68831,-79.42205,100.0,82.344,82.3,536,221.18,221.18
501,1503,UMI,30.0,43.68831,-79.41567,100.0,75.826,75.8,554,226.77,226.77
501,1504,UMI,150.0,43.68831,-79.41567,100.0,66.188,66.2,498,199.85,199.85
501,1505,UMI,270.0,43.68831,-79.41567,100.0,72.783,72.8,506,196.94,196.94
502,1506,UMI,30.0,43.68831,-79.4093,100.0,57.33,57.3,499,195.89,195.89
502,1507,UMI,150.0,43.68831,-79.4093,100.0,81.497,81.5,601,239.11,239.11
502,1508,UMI,270.0,43.68831,-79.4093,100.0,86.233,86.2,576,248.38,248.38
503,1509,UMI,30.0,43.68831,-79.40293,100.0,70.64,70.6,565,214.09,214.09
503,1510,UMI,150.0,43.68831,-79.40293,100.0,75.73,75.7,544,211.17,211.17
503,1511,UMI,270.0,43.68831,-79.40293,100.0,76.127,76.1,621,232.15,232.15
504,1512,UMI,30.0,43.68831,-79.39656,100.0,59.655,59.7,461,162.13,162.13
504,1513,UMI,150.0,43.68831,-79.39656,100.0,68.56,68.6,420,154.95,154.95
504,1514,UMI,270.0,43.68831,-79.39656,100.0,80.967,81.0,538,208.38,208.38
505,1515,UMI,30.0,43.68831,-79.39018,100.0,36.372,36.4,290,108.34,108.34
505,1516,UMI,150.0,43.68831,-79.39018,100.0,57.183,57.2,332,122.96,122.96
505,1517,UMI,270.0,43.68831,-79.39018,100.0,49.529,49.5,397,151.24,151.24
506,1518,UMI,30.0,43.68831,-79.38381,100.0,76.236,76.2,493,188.12,188.12
506,1519,UMI,150.0,43.68831,-79.38381,100.0,100.0,100.0,398,161.62,160.83
506,1520,UMI,270.0,43.68831,-79.38381,100.0,52.775,52.8,349,128.17,128.17
507,1521,UMI,30.0,43.68831,-79.37744,100.0,93.997,94.0,493,208.17,208.17
507,1522,UMI,150.0,43.68831,-79.37744,100.0,100.0,100.0,434,173.19,173.17
507,1523,UMI,270.0,43.68831,-79.37744,100.0,100.0,100.0,553,203.6,203.57
508,1524,UMI,30.0,43.68831,-79.37106,100.0,44.023,44.0,292,123.08,123.08
508,1525,UMI,150.0,43.68831,-79.37106,100.0,41.428,41.4,272,103.7,103.7
508,1526,UMI,270.0,43.68831,-79.37106,100.0,63.419,63.4,365,151.74,151.74
509,1527,UMI,30.0,43.68831,-79.36469,100.0,23.929,23.9,167,67.26,67.26
509,1528,UMI,150.0,43.68831,-79.36469,100.0,17.94,17.9,139,50.0,50.0
509,1529,UMI,270.0,43.68831,-79.36469,100.0,23.61,23.6,173,63.74,63.74
510,1530,UMI,30.0,43.68831,-79.35832,100.0,41.219,41.2,314,124.06,124.06
510,1531,UMI,150.0,43.68831,-79.35832,100.0,33.955,34.0,309,108.73,108.73
510,1532,UMI,270.0,43.68831,-79.35832,100.0,17.51,17.5,188,74.13,74.13
511,1533,UMI,30.0,43.68831,-79.35195,100.0,53.145,53.1,466,177.27,177.27
511,1534,UMI,150.0,43.68831,-79.35195,100.0,60.763,60.8,517,204.52,204.52
511,1535,UMI,270.0,43.68831,-79.35195,100.0,55.339,55.3,467,189.38,189.38
512,1536,UMI,30.0,43.68831,-79.34557,100.0,72.966,73.0,576,225.96,225.96
512,1537,UMI,150.0,43.68831,-79.34557,100.0,90.018,90.0,612,239.69,239.69
512,1538,UMI,270.0,43.68831,-79.34557,100.0,60.146,60.1,569,198.58,198.58
513,1539,UMI,30.0,43.68831,-79.3392,100.0,83.056,83.1,610,248.56,248.56
513,1540,UMI,150.0,43.68831,-79.3392,100.0,76.84,76.8,606,239.88,239.88
513,1541,UMI,270.0,43.68831,-79.3392,100.0,83.043,83.0,616,247.8,247.8
514,1542,UMI,30.0,43.68831,-79.33283,100.0,77.88,77.9,522,213.48,213.48
514,1543,UMI,150.0,43.68831,-79.33283,100.0,88.032,88.0,572,218.21,218.21
514,1544,UMI,270.0,43.68831,-79.33283,100.0,84.31,84.3,621,248.4,248.4
515,1545,UMI,30.0,43.68831,-79.32646,100.0,66.486,66.5,491,169.49,169.49
515,1546,UMI,150.0,43.68831,-79.32646,100.0,100.0,100.0,523,218.62,218.27
515,1547,UMI,270.0,43.68831,-79.32646,100.0,100.0,100.0,567,230.82,230.75
516,1548,UMI,30.0,43.68831,-79.32008,100.0,99.745,99.7,641,231.05,230.89
516,1549,UMI,150.0,43.68831,-79.32008,100.0,100.0,100.0,487,193.75,193.46
516,1550,UMI,270.0,43.68831,-79.32008,100.0,100.0,100.0,523,206.66,206.47
517,1551,UMI,30.0,43.68831,-79.31371,100.0,100.0,100.0,598,251.77,251.7
517,1552,UMI,150.0,43.68831,-79.31371,100.0,98.287,98.3,591,246.91,246.91
517,1553,UMI,270.0,43.68831,-79.31371,100.0,100.0,100.0,545,215.87,215.35
518,1554,UMI,30.0,43.68831,-79.30734,100.0,80.339,80.3,640,241.73,241.73
518,1555,UMI,150.0,43.68831,-79.30734,100.0,93.883,93.9,597,234.15,234.15
518,1556,UMI,270.0,43.68831,-79.30734,100.0,85.71,85.7,570,220.77,220.77
519,1557,UMI,30.0,43.68831,-79.30096,100.0,69.994,70.0,487,214.26,214.26
519,1558,UMI,150.0,43.68831,-79.30096,100.0,57.943,57.9,507,196.23,196.23
519,1559,UMI,270.0,43.68831,-79.30096,100.0,77.084,77.1,562,198.94,198.94
520,1560,UMI,30.0,43.68831,-79.29459,100.0,62.961,63.0,518,195.52,195.52
520,1561,UMI,150.0,43.68831,-79.29459,100.0,77.217,77.2,550,226.55,226.55
520,1562,UMI,270.0,43.68831,-79.29459,100.0,58.323,58.3,502,183.33,183.33
521,1563,UMI,30.0,43.68831,-79.28822,100.0,50.347,50.3,375,142.82,142.82
521,1564,UMI,150.0,43.68831,-79.28822,100.0,56.253,56.3,467,174.13,174.13
521,1565,UMI,270.0,43.68831,-79.28822,100.0,56.583,56.6,389,158.06,158.06
522,1566,UMI,30.0,43.68831,-79.28185,100.0,55.076,55.1,337,148.98,148.98
522,1567,UMI,150.0,43.68831,-79.28185,100.0,67.323,67.3,479,203.86,203.86
522,1568,UMI,270.0,43.68831,-79.28185,100.0,60.901,60.9,402,166.35,166.35
523,1569,UMI,30.0,43.68831,-79.27547,100.0,74.649,74.6,478,214.27,214.27
523,1570,UMI,150.0,43.68831,-79.27547,100.0,53.457,53.5,387,159.63,159.63
523,1571,UMI,270.0,43.68831,-79.27547,100.0,64.159,64.2,430,179.22,179.22
524,1572,UMI,30.0,43.68831,-79.2691,100.0,44.13,44.1,345,122.43,122.43
524,1573,UMI,150.0,43.68831,-79.2691,100.0,55.259,55.3,312,122.91,122.91
524,1574,UMI,270.0,43.68831,-79.2691,100.0,76.793,76.8,373,168.04,168.04
525,1575,UMI,30.0,43.68831,-79.26273,100.0,33.588,33.6,166,77.86,77.86
525,1576,UMI,150.0,43.68831,-79.26273,100.0,11.389,11.4,71,23.94,23.94
525,1577,UMI,270.0,43.68831,-79.26273,100.0,33.315,33.3,198,85.33,85.33
526,1578,UMI,30.0,43.69229,-79.57181,100.0,19.241,19.2,144,61.37,61.37
526,1579,UMI,150.0,43.69229,-79.57181,100.0,6.142,6.1,70,23.47,23.47
526,1580,UMI,270.0,43.69229,-79.57181,100.0,10.184,10.2,82,30.53,30.53
527,1581,UMI,30.0,43.69229,-79.56543,100.0,43.312,43.3,372,157.06,157.06
527,1582,UMI,150.0,43.69229,-79.56543,100.0,38.139,38.1,407,142.79,142.79
527,1583,UMI,270.0,43.69229,-79.56543,100.0,27.432,27.4,215,82.52,82.52
528,1584,UMI,30.0,43.69229,-79.55906,100.0,47.303,47.3,403,164.4,164.4
528,1585,UMI,150.0,43.69229,-79.55906,100.0,43.066,43.1,448,167.52,167.52
528,1586,UMI,270.0,43.69229,-79.55906,100.0,47.975,48.0,435,178.83,178.83
529,1587,UMI,30.0,43.69229,-79.55269,100.0,30.142,30.1,324,116.77,116.77
529,1588,UMI,150.0,43.69229,-79.55269,100.0,42.542,42.5,384,145.76,145.76
529,1589,UMI,270.0,43.69229,-79.55269,100.0,45.493,45.5,471,174.49,174.49
530,1590,UMI,30.0,43.69229,-79.54632,100.0,41.307,41.3,410,160.7,160.7
530,1591,UMI,150.0,43.69229,-79.54632,100.0,52.313,52.3,471,200.11,200.11
530,1592,UMI,270.0,43.69229,-79.54632,100.0,46.56,46.6,455,165.73,165.73
531,1593,UMI,30.0,43.69229,-79.53994,100.0,39.581,39.6,376,131.43,131.43
531,1594,UMI,150.0,43.69229,-79.53994,100.0,45.592,45.6,478,175.41,175.41
531,1595,UMI,270.0,43.69229,-79.53994,100.0,52.226,52.2,494,182.79,182.79
532,1596,UMI,30.0,43.69229,-79.53357,100.0,39.226,39.2,373,139.54,139.54
532,1597,UMI,150.0,43.69229,-79.53357,100.0,45.832,45.8,421,170.55,170.55
532,1598,UMI,270.0,43.69229,-79.53357,100.0,47.927,47.9,457,158.79,158.79
533,1599,UMI,30.0,43.69229,-79.5272,100.0,43.917,43.9,356,135.66,135.66
533,1600,UMI,150.0,43.69229,-79.5272,100.0,56.176,56.2,386,164.53,164.53
533,1601,UMI,270.0,43.69229,-79.5272,100.0,48.402,48.4,371,139.94,139.94
534,1602,UMI,30.0,43.69229,-79.52082,100.0,50.474,50.5,409,146.28,146.28
534,1603,UMI,150.0,43.69229,-79.52082,100.0,34.302,34.3,323,127.04,127.04
534,1604,UMI,270.0,43.69229,-79.52082,100.0,41.276,41.3,358,146.25,146.25
535,1605,UMI,30.0,43.69229,-79.51445,100.0,30.513,30.5,184,70.87,70.87
535,1606,UMI,150.0,43.69229,-79.51445,100.0,22.335,22.3,177,75.74,75.74
535,1607,UMI,270.0,43.69229,-79.51445,100.0,52.905,52.9,341,135.88,135.88
536,1608,UMI,30.0,43.69229,-79.50808,100.0,44.789,44.8,367,141.04,141.04
536,1609,UMI,150.0,43.69229,-79.50808,100.0,41.995,42.0,324,131.67,131.67
536,1610,UMI,270.0,43.69229,-79.50808,100.0,31.33,31.3,237,93.45,93.45
537,1611,UMI,30.0,43.69229,-79.50171,100.0,49.747,49.7,315,128.67,128.67
537,1612,UMI,150.0,43.69229,-79.50171,100.0,58.911,58.9,344,137.62,137.62
537,1613,UMI,270.0,43.69229,-79.50171,100.0,38.365,38.4,312,109.2,109.2
538,1614,UMI,30.0,43.69229,-79.49533,100.0,46.063,46.1,314,131.0,131.0
538,1615,UMI,150.0,43.69229,-79.49533,100.0,53.706,53.7,306,122.06,122.06
538,1616,UMI,270.0,43.69229,-79.49533,100.0,57.011,57.0,376,157.45,157.45
539,1617,UMI,30.0,43.69229,-79.48896,100.0,36.674,36.7,296,113.26,113.26
539,1618,UMI,150.0,43.69229,-79.48896,100.0,45.143,45.1,312,114.52,114.52
539,1619,UMI,270.0,43.69229,-79.48896,100.0,32.479,32.5,242,83.34,83.34
540,1620,UMI,30.0,43.69229,-79.48259,100.0,47.175,47.2,406,163.36,163.36
540,1621,UMI,150.0,43.69229,-79.48259,100.0,35.931,35.9,256,99.26,99.26
540,1622,UMI,270.0,43.69229,-79.48259,100.0,23.505,23.5,208,75.13,75.13
541,1623,UMI,30.0,43.69229,-79.47622,100.0,64.523,64.5,521,205.43,205.43
541,1624,UMI,150.0,43.69229,-79.47622,100.0,55.231,55.2,428,176.43,176.43
541,1625,UMI,270.0,43.69229,-79.47622,100.0,44.546,44.5,355,134.86,134.86
542,1626,UMI,30.0,43.69229,-79.46984,100.0,72.685,72.7,506,209.2,209.2
542,1627,UMI,150.0,43.69229,-79.46984,100.0,79.498,79.5,556,221.21,221.21
542,1628,UMI,270.0,43.69229,-79.46984,100.0,71.689,71.7,514,191.28,191.28
543,1629,UMI,30.0,43.69229,-79.46347,100.0,58.254,58.3,459,175.35,175.35
543,1630,UMI,150.0,43.69229,-79.46347,100.0,60.685,60.7,505,207.31,207.31
543,1631,UMI,270.0,43.69229,-79.46347,100.0,56.331,56.3,418,177.38,177.38
544,1632,UMI,30.0,43.69229,-79.4571,100.0,74.264,74.3,558,213.16,213.16
544,1633,UMI,150.0,43.69229,-79.4571,100.0,47.862,47.9,455,149.52,149.52
544,1634,UMI,270.0,43.69229,-79.4571,100.0,48.23,48.2,374,154.5,154.5
545,1635,UMI,30.0,43.69229,-79.45072,100.0,78.369,78.4,562,219.27,219.27
545,1636,UMI,150.0,43.69229,-79.45072,100.0,71.036,71.0,599,229.41,229.41
545,1637,UMI,270.0,43.69229,-79.45072,100.0,79.555,79.6,583,226.35,226.35
546,1638,UMI,30.0,43.69229,-79.44435,100.0,89.514,89.5,631,249.12,249.12
546,1639,UMI,150.0,43.69229,-79.44435,100.0,100.0,100.0,598,242.42,242.32
546,1640,UMI,270.0,43.69229,-79.44435,100.0,92.49,92.5,610,249.87,249.87
547,1641,UMI,30.0,43.69229,-79.43798,100.0,82.799,82.8,597,225.69,225.69
547,1642,UMI,150.0,43.69229,-79.43798,100.0,100.0,100.0,559,227.81,227.39
547,1643,UMI,270.0,43.69229,-79.43798,100.0,76.224,76.2,571,219.44,219.44
548,1644,UMI,30.0,43.69229,-79.43161,100.0,70.94,70.9,470,201.57,201.57
548,1645,UMI,150.0,43.69229,-79.43161,100.0,72.927,72.9,507,185.68,185.68
548,1646,UMI,270.0,43.69229,-79.43161,100.0,84.271,84.3,548,208.29,208.29
549,1647,UMI,30.0,43.69229,-79.42523,100.0,86.61,86.6,614,240.83,240.83
549,1648,UMI,150.0,43.69229,-79.42523,100.0,58.91,58.9,461,173.17,173.17
549,1649,UMI,270.0,43.69229,-79.42523,100.0,77.692,77.7,551,211.86,211.86
550,1650,UMI,30.0,43.69229,-79.41886,100.0,73.796,73.8,565,238.13,238.13
550,1651,UMI,150.0,43.69229,-79.41886,100.0,72.969,73.0,586,228.34,228.34
550,1652,UMI,270.0,43.69229,-79.41886,100.0,76.034,76.0,560,242.11,242.11
551,1653,UMI,30.0,43.69229,-79.41249,100.0,70.731,70.7,614,223.35,223.35
551,1654,UMI,150.0,43.69229,-79.41249,100.0,81.223,81.2,561,249.63,249.63
551,1655,UMI,270.0,43.69229,-79.41249,100.0,84.52,84.5,591,237.76,237.76
552,1656,UMI,30.0,43.69229,-79.40612,100.0,60.956,61.0,487,186.68,186.68
552,1657,UMI,150.0,43.69229,-79.40612,100.0,63.709,63.7,538,209.9,209.9
552,1658,UMI,270.0,43.69229,-79.40612,100.0,81.832,81.8,599,250.74,250.74
553,1659,UMI,30.0,43.69229,-79.39974,100.0,68.912,68.9,513,207.87,207.87
553,1660,UMI,150.0,43.69229,-79.39974,100.0,73.589,73.6,544,229.39,229.39
553,1661,UMI,270.0,43.69229,-79.39974,100.0,58.868,58.9,460,186.32,186.32
554,1662,UMI,30.0,43.69229,-79.39337,100.0,34.222,34.2,259,101.55,101.55
554,1663,UMI,150.0,43.69229,-79.39337,100.0,48.12,48.1,386,153.89,153.89
554,1664,UMI,270.0,43.69229,-79.39337,100.0,54.456,54.5,419,176.42,176.42
555,1665,UMI,30.0,43.69229,-79.387,100.0,44.25,44.3,328,127.69,127.69
555,1666,UMI,150.0,43.69229,-79.387,100.0,63.742,63.7,406,158.92,158.92
555,1667,UMI,270.0,43.69229,-79.387,100.0,40.296,40.3,355,136.33,136.33
556,1668,UMI,30.0,43.69229,-79.38062,100.0,45.746,45.7,339,119.66,119.66
556,1669,UMI,150.0,43.69229,-79.38062,100.0,62.399,62.4,448,163.85,163.85
556,1670,UMI,270.0,43.69229,-79.38062,100.0,59.529,59.5,451,169.54,169.54
557,1671,UMI,30.0,43.69229,-79.37425,100.0,57.133,57.1,366,145.88,145.88
557,1672,UMI,150.0,43.69229,-79.37425,100.0,61.578,61.6,332,159.17,159.17
557,1673,UMI,270.0,43.69229,-79.37425,100.0,57.896,57.9,370,153.98,153.98
558,1674,UMI,30.0,43.69229,-79.36788,100.0,27.622,27.6,273,97.73,97.73
558,1675,UMI,150.0,43.69229,-79.36788,100.0,34.593,34.6,279,102.19,102.19
558,1676,UMI,270.0,43.69229,-79.36788,100.0,50.396,50.4,341,132.83,132.83
559,1677,UMI,30.0,43.69229,-79.36151,100.0,19.068,19.1,149,57.86,57.86
559,1678,UMI,150.0,43.69229,-79.36151,100.0,20.231,20.2,170,66.62,66.62
559,1679,UMI,270.0,43.69229,-79.36151,100.0,30.005,30.0,231,89.56,89.56
560,1680,UMI,30.0,43.69229,-79.35513,100.0,36.549,36.5,323,128.59,128.59
560,1681,UMI,150.0,43.69229,-79.35513,100.0,48.168,48.2,427,165.33,165.33
560,1682,UMI,270.0,43.69229,-79.35513,100.0,25.337,25.3,224,87.17,87.17
561,1683,UMI,30.0,43.69229,-79.34876,100.0,52.679,52.7,450,180.26,180.26
561,1684,UMI,150.0,43.69229,-79.34876,100.0,55.957,56.0,512,192.2,192.2
561,1685,UMI,270.0,43.69229,-79.34876,100.0,50.712,50.7,464,188.45,188.45
562,1686,UMI,30.0,43.69229,-79.34239,100.0,65.652,65.7,498,195.27,195.27
562,1687,UMI,150.0,43.69229,-79.34239,100.0,63.858,63.9,561,220.96,220.96
562,1688,UMI,270.0,43.69229,-79.34239,100.0,53.066,53.1,460,184.69,184.69
563,1689,UMI,30.0,43.69229,-79.33601,100.0,53.244,53.2,488,179.87,179.87
563,1690,UMI,150.0,43.69229,-79.33601,100.0,68.904,68.9,542,219.18,219.18
563,1691,UMI,270.0,43.69229,-79.33601,100.0,65.554,65.6,502,212.78,212.78
564,1692,UMI,30.0,43.69229,-79.32964,100.0,59.6,59.6,494,186.42,186.42
564,1693,UMI,150.0,43.69229,-79.32964,100.0,72.848,72.8,513,198.65,198.65
564,1694,UMI,270.0,43.69229,-79.32964,100.0,69.122,69.1,532,205.28,205.28
565,1695,UMI,30.0,43.69229,-79.32327,100.0,87.899,87.9,578,224.31,224.31
565,1696,UMI,150.0,43.69229,-79.32327,100.0,94.514,94.5,575,230.07,230.07
565,1697,UMI,270.0,43.69229,-79.32327,100.0,59.607,59.6,557,199.61,199.61
566,1698,UMI,30.0,43.69229,-79.3169,100.0,86.646,86.6,547,220.09,220.09
566,1699,UMI,150.0,43.69229,-79.3169,100.0,98.707,98.7,626,258.01,258.01
566,1700,UMI,270.0,43.69229,-79.3169,100.0,86.585,86.6,601,237.18,237.18
567,1701,UMI,30.0,43.69229,-79.31052,100.0,96.035,96.0,578,274.46,274.46
567,1702,UMI,150.0,43.69229,-79.31052,100.0,86.553,86.6,628,274.15,274.15
567,1703,UMI,270.0,43.69229,-79.31052,100.0,83.894,83.9,585,243.55,243.55
568,1704,UMI,30.0,43.69229,-79.30415,100.0,80.492,80.5,573,243.8,243.8
568,1705,UMI,150.0,43.69229,-79.30415,100.0,82.566,82.6,571,237.0,237.0
568,1706,UMI,270.0,43.69229,-79.30415,100.0,81.951,82.0,611,241.37,241.37
569,1707,UMI,30.0,43.69229,-79.29778,100.0,67.603,67.6,550,211.28,211.28
569,1708,UMI,150.0,43.69229,-79.29778,100.0,76.406,76.4,602,237.1,237.1
569,1709,UMI,270.0,43.69229,-79.29778,100.0,70.46,70.5,580,216.08,216.08
570,1710,UMI,30.0,43.69229,-79.29141,100.0,45.527,45.5,403,154.22,154.22
570,1711,UMI,150.0,43.69229,-79.29141,100.0,52.198,52.2,424,178.48,178.48
570,1712,UMI,270.0,43.69229,-79.29141,100.0,64.773,64.8,503,199.43,199.43
571,1713,UMI,30.0,43.69229,-79.28503,100.0,54.747,54.7,460,181.33,181.33
571,1714,UMI,150.0,43.69229,-79.28503,100.0,61.606,61.6,451,189.88,189.88
571,1715,UMI,270.0,43.69229,-79.28503,100.0,55.865,55.9,401,168.77,168.77
572,1716,UMI,30.0,43.69229,-79.27866,100.0,62.72,62.7,508,193.24,193.24
572,1717,UMI,150.0,43.69229,-79.27866,100.0,51.363,51.4,427,171.77,171.77
572,1718,UMI,270.0,43.69229,-79.27866,100.0,61.899,61.9,476,181.28,181.28
573,1719,UMI,30.0,43.69229,-79.27229,100.0,64.806,64.8,491,198.07,198.07
573,1720,UMI,150.0,43.69229,-79.27229,100.0,62.497,62.5,457,170.04,170.04
573,1721,UMI,270.0,43.69229,-79.27229,100.0,55.226,55.2,489,179.6,179.6
574,1722,UMI,30.0,43.69229,-79.26591,100.0,53.64,53.6,383,147.84,147.84
574,1723,UMI,150.0,43.69229,-79.26591,100.0,44.106,44.1,302,110.7,110.7
574,1724,UMI,270.0,43.69229,-79.26591,100.0,61.571,61.6,381,166.21,166.21
575,1725,UMI,30.0,43.69229,-79.25954,100.0,17.397,17.4,135,53.51,53.51
575,1726,UMI,150.0,43.69229,-79.25954,100.0,9.627,9.6,75,24.32,24.32
575,1727,UMI,270.0,43.69229,-79.25954,100.0,31.926,31.9,221,86.3,86.3
576,1728,UMI,30.0,43.69628,-79.58137,100.0,9.341,9.3,86,30.8,30.8
576,1729,UMI,150.0,43.69628,-79.58137,100.0,6.492,6.5,73,22.27,22.27
576,1730,UMI,270.0,43.69628,-79.58137,100.0,8.565,8.6,82,30.59,30.59
577,1731,UMI,30.0,43.69628,-79.57499,100.0,10.418,10.4,94,34.05,34.05
577,1732,UMI,150.0,43.69628,-79.57499,100.0,18.084,18.1,126,49.42,49.42
577,1733,UMI,270.0,43.69628,-79.57499,100.0,14.254,14.3,113,39.66,39.66
578,1734,UMI,30.0,43.69628,-79.56862,100.0,14.78,14.8,165,60.07,60.07
578,1735,UMI,150.0,43.69628,-79.56862,100.0,20.568,20.6,164,67.77,67.77
578,1736,UMI,270.0,43.69628,-79.56862,100.0,16.732,16.7,152,56.33,56.33
579,1737,UMI,30.0,43.69628,-79.56225,100.0,46.887,46.9,433,156.2,156.2
579,1738,UMI,150.0,43.69628,-79.56225,100.0,50.867,50.9,406,173.01,173.01
579,1739,UMI,270.0,43.69628,-79.56225,100.0,46.063,46.1,349,159.34,159.34
580,1740,UMI,30.0,43.69628,-79.55587,100.0,43.165,43.2,416,155.69,155.69
580,1741,UMI,150.0,43.69628,-79.55587,100.0,38.024,38.0,313,132.06,132.06
580,1742,UMI,270.0,43.69628,-79.55587,100.0,48.049,48.0,425,161.01,161.01
581,1743,UMI,30.0,43.69628,-79.5495,100.0,32.887,32.9,264,117.35,117.35
581,1744,UMI,150.0,43.69628,-79.5495,100.0,35.102,35.1,327,124.87,124.87
581,1745,UMI,270.0,43.69628,-79.5495,100.0,30.526,30.5,300,112.9,112.9
582,1746,UMI,30.0,43.69628,-79.54313,100.0,40.415,40.4,388,142.84,142.84
582,1747,UMI,150.0,43.69628,-79.54313,100.0,42.027,42.0,318,131.55,131.55
582,1748,UMI,270.0,43.69628,-79.54313,100.0,27.491,27.5,237,96.07,96.07
583,1749,UMI,30.0,43.69628,-79.53676,100.0,39.84,39.8,317,131.88,131.88
583,1750,UMI,150.0,43.69628,-79.53676,100.0,39.055,39.1,366,136.21,136.21
583,1751,UMI,270.0,43.69628,-79.53676,100.0,37.742,37.7,326,118.4,118.4
584,1752,UMI,30.0,43.69628,-79.53038,100.0,63.746,63.7,487,188.38,188.38
584,1753,UMI,150.0,43.69628,-79.53038,100.0,62.405,62.4,459,184.3,184.3
584,1754,UMI,270.0,43.69628,-79.53038,100.0,39.431,39.4,313,134.93,134.93
585,1755,UMI,30.0,43.69628,-79.52401,100.0,61.173,61.2,469,187.58,187.58
585,1756,UMI,150.0,43.69628,-79.52401,100.0,61.078,61.1,474,187.78,187.78
585,1757,UMI,270.0,43.69628,-79.52401,100.0,60.229,60.2,452,190.36,190.36
586,1758,UMI,30.0,43.69628,-79.51764,100.0,44.592,44.6,263,110.29,110.29
586,1759,UMI,150.0,43.69628,-79.51764,100.0,44.554,44.6,382,150.4,150.4
586,1760,UMI,270.0,43.69628,-79.51764,100.0,48.593,48.6,358,149.63,149.63
587,1761,UMI,30.0,43.69628,-79.51127,100.0,45.097,45.1,330,132.74,132.74
587,1762,UMI,150.0,43.69628,-79.51127,100.0,43.233,43.2,350,137.17,137.17
587,1763,UMI,270.0,43.69628,-79.51127,100.0,27.555,27.6,207,82.84,82.84
588,1764,UMI,30.0,43.69628,-79.50489,100.0,61.939,61.9,417,176.98,176.98
588,1765,UMI,150.0,43.69628,-79.50489,100.0,36.267,36.3,276,106.86,106.86
588,1766,UMI,270.0,43.69628,-79.50489,100.0,50.604,50.6,354,145.42,145.42
589,1767,UMI,30.0,43.69628,-79.49852,100.0,70.271,70.3,474,185.99,185.99
589,1768,UMI,150.0,43.69628,-79.49852,100.0,72.812,72.8,503,198.71,198.71
589,1769,UMI,270.0,43.69628,-79.49852,100.0,62.729,62.7,465,185.98,185.98
590,1770,UMI,30.0,43.69628,-79.49215,100.0,53.315,53.3,387,158.47,158.47
590,1771,UMI,150.0,43.69628,-79.49215,100.0,42.84,42.8,313,105.81,105.81
590,1772,UMI,270.0,43.69628,-79.49215,100.0,49.409,49.4,373,136.9,136.9
591,1773,UMI,30.0,43.69628,-79.48577,100.0,61.72,61.7,409,182.08,182.08
591,1774,UMI,150.0,43.69628,-79.48577,100.0,35.804,35.8,275,107.63,107.63
591,1775,UMI,270.0,43.69628,-79.48577,100.0,36.553,36.6,273,118.79,118.79
592,1776,UMI,30.0,43.69628,-79.4794,100.0,63.581,63.6,453,182.83,182.83
592,1777,UMI,150.0,43.69628,-79.4794,100.0,65.544,65.5,448,190.23,190.23
592,1778,UMI,270.0,43.69628,-79.4794,100.0,54.696,54.7,453,183.55,183.55
593,1779,UMI,30.0,43.69628,-79.47303,100.0,48.353,48.4,423,147.58,147.58
593,1780,UMI,150.0,43.69628,-79.47303,100.0,66.926,66.9,493,196.59,196.59
593,1781,UMI,270.0,43.69628,-79.47303,100.0,64.736,64.7,465,182.75,182.75
594,1782,UMI,30.0,43.69628,-79.46666,100.0,42.254,42.3,317,130.81,130.81
594,1783,UMI,150.0,43.69628,-79.46666,100.0,53.665,53.7,387,156.35,156.35
594,1784,UMI,270.0,43.69628,-79.46666,100.0,47.2,47.2,348,146.53,146.53
595,1785,UMI,30.0,43.69628,-79.46028,100.0,58.745,58.7,414,169.18,169.18
595,1786,UMI,150.0,43.69628,-79.46028,100.0,77.213,77.2,515,204.68,204.68
595,1787,UMI,270.0,43.69628,-79.46028,100.0,48.858,48.9,423,162.51,162.51
596,1788,UMI,30.0,43.69628,-79.45391,100.0,76.37,76.4,532,223.63,223.63
596,1789,UMI,150.0,43.69628,-79.45391,100.0,73.202,73.2,567,223.08,223.08
596,1790,UMI,270.0,43.69628,-79.45391,100.0,87.83,87.8,564,226.75,226.75
597,1791,UMI,30.0,43.69628,-79.44754,100.0,73.767,73.8,578,218.81,218.81
597,1792,UMI,150.0,43.69628,-79.44754,100.0,82.684,82.7,585,233.79,233.79
597,1793,UMI,270.0,43.69628,-79.44754,100.0,59.739,59.7,547,199.49,199.49
598,1794,UMI,30.0,43.69628,-79.44117,100.0,85.795,85.8,584,246.76,246.76
598,1795,UMI,150.0,43.69628,-79.44117,100.0,86.326,86.3,615,235.86,235.86
598,1796,UMI,270.0,43.69628,-79.44117,100.0,81.573,81.6,558,241.22,241.22
599,1797,UMI,30.0,43.69628,-79.43479,100.0,85.171,85.2,617,242.84,242.84
599,1798,UMI,150.0,43.69628,-79.43479,100.0,72.062,72.1,547,219.14,219.14
599,1799,UMI,270.0,43.69628,-79.43479,100.0,90.409,90.4,623,260.32,260.32
600,1800,UMI,30.0,43.69628,-79.42842,100.0,79.935,79.9,588,231.45,231.45
600,1801,UMI,150.0,43.69628,-79.42842,100.0,68.813,68.8,588,220.42,220.42
600,1802,UMI,270.0,43.69628,-79.42842,100.0,78.077,78.1,559,227.91,227.91
601,1803,UMI,30.0,43.69628,-79.42205,100.0,76.018,76.0,590,220.26,220.26
601,1804,UMI,150.0,43.69628,-79.42205,100.0,76.94,76.9,593,235.17,235.17
